# Rime user dictionary
#@/db_name	luna_pinyin
#@/db_type	userdb
#@/rime_version	1.7.3
#@/tick	15434
#@/user_id	1085ee9c-96fc-4189-a383-8ffdddf6a4c9
ne zhang tu 	呢張圖	c=1 d=0.0816756 t=15434
ne zhe 	呢這	c=1 d=0.138069 t=15434
nei 	內	c=5 d=0.0183156 t=15434
nei ce 	內測	c=1 d=0.392586 t=15434
nei cun 	內存	c=3 d=0.644036 t=15434
nei fen tai 	內酚酞	c=1 d=0.00169512 t=15434
nei he 	內核	c=9 d=1.31215 t=15434
nei rong 	內容	c=1 d=3.99062e-17 t=15434
nei wai 	內外	c=1 d=1 t=1948
nei wang 	內網	c=1 d=1 t=14476
nei zhi 	內置	c=1 d=2.62881e-18 t=15434
neng 	能	c=30 d=1.53106 t=15434
neng bei 	能被	c=1 d=6.87523e-05 t=15434
neng bu neng 	能不能	c=6 d=0.242926 t=15434
neng chu 	能出	c=1 d=0.154124 t=15434
neng dao 	能到	c=0 d=0.0353455 t=15434
neng fa xia 	能發下	c=1 d=4.74234e-18 t=15434
neng gei 	能給	c=1 d=1 t=3753
neng gou 	能夠	c=1 d=1 t=3832
neng he 	能和	c=1 d=1 t=12469
neng jiao 	能交	c=1 d=1 t=4751
neng kao sha 	能考啥	c=1 d=1 t=8889
neng kong zhi 	能控制	c=1 d=1.52274e-06 t=15434
neng li 	能力	c=0 d=9.17858e-23 t=15434
neng rang 	能讓	c=2 d=1.14809e-08 t=15434
neng rang geng 	能讓更	c=1 d=2.48771e-16 t=15434
neng rang yi ge ren 	能讓一個人	c=1 d=1 t=12239
neng ren 	能忍	c=1 d=1 t=11836
neng shuo 	能說	c=1 d=0.0102037 t=15434
neng xiu 	能修	c=1 d=5.35535e-07 t=15434
neng yao 	能要	c=1 d=1 t=3746
neng yong 	能用	c=1 d=8.93521e-15 t=15434
neng yong le me 	能用了麼	c=1 d=1 t=1704
neng you 	能有	c=1 d=6.86098e-10 t=15434
neng you ge ren 	能有個人	c=1 d=1 t=12330
neng za yang 	能咋樣	c=1 d=1 t=12356
neng zuo 	能做	c=1 d=1.78416e-17 t=15434
ni 	你	c=176 d=3.85988 t=15434
ni 	婗	c=1 d=1 t=15253
ni 	尼	c=1 d=1 t=2710
ni 	擬	c=5 d=4.83239e-05 t=15434
ni 	泥	c=1 d=0.123636 t=9910
ni 	膩	c=1 d=8.0918e-10 t=15434
ni a 	你啊	c=1 d=1 t=8696
ni an zhao 	你按照	c=1 d=1.62246e-17 t=15434
ni ba 	你把	c=5 d=0.000247183 t=15434
ni bai du 	你百度	c=1 d=1 t=2656
ni bang wo 	你幫我	c=1 d=0.018968 t=15434
ni bei 	你被	c=0 d=0.1 t=6137
ni bu 	你不	c=3 d=0.0809861 t=15434
ni bu hui 	你不會	c=2 d=0.158025 t=15434
ni bu jue 	你不覺	c=1 d=1 t=11522
ni bu jue de 	你不覺得	c=1 d=1 t=14206
ni bu shi 	你不是	c=4 d=0.082085 t=15434
ni bu zhi dao 	你不知道	c=1 d=1 t=2323
ni cai 	你猜	c=4 d=1.00181 t=11187
ni cai 	尼采	c=1 d=1 t=2148
ni chong qi 	你重啓	c=1 d=1 t=1011
ni cong 	你從	c=5 d=0.0550232 t=15434
ni cong na 	你從那	c=2 d=1.57984 t=11323
ni da 	你打	c=0 d=0.1 t=8396
ni da kai 	你打開	c=1 d=1.77098e-18 t=15434
ni da suan 	你打算	c=1 d=1.48257e-15 t=15434
ni da yi xia 	你打一下	c=1 d=1 t=8397
ni dai 	你帶	c=1 d=8.15202e-09 t=15434
ni dang shi 	你當時	c=1 d=1 t=12720
ni dao 	你到	c=0 d=9.05145e-06 t=15434
ni dao di shi 	你到底是	c=1 d=1 t=13136
ni dao ni 	你到你	c=1 d=1 t=12411
ni dao shi 	你到是	c=1 d=9.09683e-05 t=15434
ni dao shi hou 	你到時候	c=1 d=1 t=6178
ni de 	你得	c=1 d=0.332871 t=15434
ni de 	你的	c=9 d=0.0673877 t=15434
ni de cun ming 	你的村名	c=1 d=1 t=3517
ni de cuo 	你的錯	c=1 d=0.00975476 t=15434
ni de ming zi shi 	你的名字是	c=1 d=1 t=1091
ni de yi si shi 	你的意思是	c=1 d=1 t=12120
ni deng lu 	你登錄	c=1 d=1 t=1655
ni deng xia 	你等下	c=1 d=7.14585e-18 t=15434
ni deng zhe 	你等着	c=1 d=0.000262568 t=15434
ni dian 	你點	c=2 d=0.726149 t=15434
ni dian kai 	你點開	c=1 d=1.26053e-18 t=15434
ni die 	你爹	c=4 d=2.42814 t=8263
ni dong 	你懂	c=0 d=0.1 t=11429
ni dong wo yi si 	你懂我意思	c=1 d=0.169948 t=11962
ni dong wo yi si wo 	你懂我意思我	c=1 d=1 t=11963
ni dou 	你都	c=5 d=2.95771e-07 t=15434
ni fa le 	你發了	c=1 d=1 t=7409
ni fa xian 	你發現	c=1 d=3.53816e-13 t=15434
ni fang xue 	你放學	c=1 d=1.86019e-08 t=15434
ni fen si 	你粉絲	c=1 d=3.4088e-16 t=15434
ni gan jue 	你感覺	c=1 d=1 t=9261
ni gao su wo 	你告訴我	c=1 d=1 t=6869
ni gen wo shuo 	你跟我說	c=1 d=1 t=3397
ni guan ni ma 	你管你媽	c=1 d=1.06108e-21 t=15434
ni hai 	你還	c=4 d=0.306923 t=15434
ni hai bu zhi dao 	你還不知道	c=1 d=1 t=9232
ni hai mei 	你還沒	c=1 d=3.23308e-11 t=15434
ni hai mei you 	你還沒有	c=1 d=1 t=1131
ni hai yao 	你還要	c=1 d=1 t=8773
ni hai zai 	你還在	c=1 d=1 t=2549
ni hao 	你好	c=3 d=0.1 t=8730
ni hao ni hao 	你好你好	c=1 d=1 t=8731
ni hui 	你會	c=3 d=1 t=15434
ni hui da 	你會搭	c=1 d=0.00341356 t=15434
ni huo de 	你獲得	c=2 d=1 t=11287
ni huo sheng 	你獲勝	c=1 d=1 t=1161
ni huo zhe 	你活着	c=2 d=1 t=12429
ni ji ba 	你雞巴	c=4 d=1.91393 t=12432
ni jia 	你家	c=1 d=1 t=14436
ni jia you 	你加油	c=1 d=1 t=8798
ni jiu 	你就	c=3 d=1.45925e-05 t=15434
ni jue 	你覺	c=1 d=1 t=14323
ni jue de 	你覺得	c=6 d=1.00754 t=12698
ni kai 	你開	c=1 d=2.18407e-14 t=15434
ni kan 	你看	c=3 d=1.26884e-08 t=15434
ni kan guo 	你看過	c=2 d=1.04954 t=10851
ni kan le 	你看了	c=1 d=1.27519e-07 t=15434
ni kang kang 	你康康	c=1 d=1 t=381
ni ke neng 	你可能	c=1 d=1 t=79
ni ke yi 	你可以	c=15 d=0.0619657 t=15434
ni ke yi yong 	你可以用	c=1 d=1 t=5889
ni lai 	你來	c=0 d=2.6085e-16 t=15434
ni lai me 	你來麼	c=1 d=1 t=6960
ni le 	膩了	c=1 d=0.679842 t=8091
ni lian xi 	你聯繫	c=1 d=2.54323e-11 t=15434
ni ma 	你媽	c=9 d=0.247881 t=15434
ni ma 	尼瑪	c=1 d=1.1 t=9097
ni ma de 	你媽的	c=19 d=0.985112 t=15434
ni ma ma 	你媽媽	c=0 d=0.1 t=7761
ni ma ma mai e 	你媽媽賣惡	c=1 d=1 t=7762
ni ma si le 	你媽死了	c=3 d=1 t=11281
ni mai 	你買	c=1 d=2.9835e-07 t=15434
ni mai yi 	你買一	c=1 d=0.579842 t=15434
ni mei 	你沒	c=2 d=1 t=13062
ni men 	你們	c=22 d=0.239083 t=15434
ni men na 	你們那	c=1 d=1 t=10114
ni ming 	匿名	c=2 d=1.53592 t=8524
ni ming de 	匿名的	c=1 d=1 t=8383
ni ne 	你呢	c=2 d=3.26018e-16 t=15434
ni neng 	你能	c=12 d=0.010807 t=15434
ni neng bu neng 	你能不能	c=1 d=1 t=5361
ni neng dao 	你能到	c=1 d=0.355226 t=15434
ni neng qu 	你能去	c=1 d=1 t=5650
ni neng wo wei 	你能我爲	c=1 d=1 t=14990
ni neng xia 	你能下	c=1 d=7.07354e-16 t=15434
ni niang 	你娘	c=1 d=1 t=9993
ni pian wo 	你騙我	c=1 d=1 t=10051
ni qi fu wo 	你欺負我	c=1 d=1 t=8720
ni qu 	你去	c=6 d=0.609571 t=15434
ni que ding 	你確定	c=2 d=1.88692 t=12173
ni ren wei 	你認爲	c=1 d=1.94178e-13 t=15434
ni sha shi hou 	你啥時候	c=1 d=0.000837575 t=15434
ni shang 	你上	c=1 d=1.10897e-11 t=15434
ni shang ci 	你上次	c=1 d=0.0812682 t=15434
ni shei 	你誰	c=1 d=2.60088e-10 t=15434
ni shen zhi 	你甚至	c=2 d=1.07353 t=14318
ni shi 	你是	c=7 d=1.0172 t=15434
ni shi bu shi 	你是不是	c=1 d=0.346456 t=15434
ni shi ge 	你是個	c=2 d=0.00835412 t=15434
ni shi lai 	你是來	c=1 d=1 t=5961
ni shi shi 	你試試	c=1 d=2.12501e-15 t=15434
ni shuo 	你說	c=8 d=0.241719 t=15434
ni shuo de 	你說的	c=1 d=1 t=2001
ni shuo le 	你說了	c=1 d=1 t=3421
ni si 	尼斯	c=0 d=0.1 t=4084
ni suo wei 	你所謂	c=1 d=1 t=7613
ni ta me 	你她麼	c=1 d=1 t=3218
ni tao pao 	你逃跑	c=2 d=1 t=2668
ni tian jia 	你添加	c=1 d=0.718924 t=15434
ni wan de 	你玩的	c=1 d=1 t=3653
ni wei shen me 	你爲什麼	c=1 d=1 t=9877
ni wen 	你問	c=1 d=8.72499e-14 t=15434
ni wu hua 	擬物化	c=1 d=0.000485661 t=15434
ni xia ge 	你下個	c=1 d=1.21403e-17 t=15434
ni xian 	你先	c=2 d=8.6995e-09 t=15434
ni xian zai 	你現在	c=2 d=1.00012 t=11977
ni xiang 	你想	c=5 d=7.01412e-05 t=15434
ni xiang 	逆向	c=4 d=1.81465 t=11411
ni xiang mai 	你想買	c=1 d=1 t=2191
ni xie 	你寫	c=1 d=9.85447e-05 t=15434
ni xu yao 	你需要	c=1 d=8.52724e-09 t=15434
ni xuan de 	你選的	c=1 d=1 t=9181
ni yao 	你要	c=8 d=0.00642931 t=15434
ni yao ba 	你要把	c=1 d=3.137e-09 t=15434
ni yao bu 	你要不	c=4 d=0.412714 t=15434
ni yao bu yao 	你要不要	c=1 d=2.8044e-14 t=15434
ni yao de 	你要的	c=1 d=1.76731e-23 t=15434
ni yao kan 	你要看	c=1 d=2.1188e-10 t=15434
ni yao rang wo 	你要讓我	c=1 d=1 t=5885
ni yao shi 	你要是	c=2 d=1 t=12006
ni yao shuo 	你要說	c=4 d=1.33113 t=12652
ni yao zuo 	你要做	c=1 d=1 t=1124
ni ye 	你也	c=5 d=0.0405589 t=15434
ni ye hui 	你也會	c=1 d=5.68941e-13 t=15434
ni ye yao 	你也要	c=1 d=1 t=14744
ni yi 	你一	c=0 d=0.1 t=11797
ni yi ge 	你一個	c=1 d=1 t=10294
ni yi hui 	你一會	c=1 d=1 t=11798
ni yi wei 	你以爲	c=1 d=1.65496e-15 t=15434
ni ying gai 	你應該	c=2 d=1 t=11974
ni yong 	你用	c=2 d=5.20061e-15 t=15434
ni yong de 	你用的	c=1 d=1 t=9308
ni you 	你有	c=9 d=0.474753 t=15434
ni you me 	你有麼	c=1 d=0.955997 t=15434
ni you neng 	你又能	c=1 d=2.75693e-19 t=15434
ni yu jian 	你遇見	c=2 d=1.42528 t=1268
ni yuan lai 	你原來	c=1 d=1 t=7987
ni za 	你咋	c=2 d=3.38949e-08 t=15434
ni zai 	你在	c=12 d=1.33458e-05 t=15434
ni zai zuo 	你在做	c=1 d=2.54851e-06 t=15434
ni zen me 	你怎麼	c=4 d=2.70053 t=9926
ni zhao 	你找	c=0 d=0.1 t=8855
ni zhao dao 	你找到	c=1 d=1 t=2626
ni zhe 	你這	c=5 d=0.453823 t=15434
ni zhe ge 	你這個	c=1 d=1.00638e-16 t=15434
ni zhe ji tian 	你這幾天	c=1 d=1 t=10553
ni zhe yang 	你這樣	c=2 d=1 t=12632
ni zhi dao 	你知道	c=4 d=3.52722e-06 t=15434
ni zhi dao de 	你知道的	c=2 d=1 t=12500
ni zhi dao me 	你知道麼	c=14 d=0.000498757 t=15434
ni zhi dao shi wei shen me ma 	你知道視爲什麼嗎	c=1 d=1 t=13280
ni zhi de 	你值得	c=1 d=1.63315e-06 t=15434
ni zhi jie 	你直接	c=2 d=3.76667e-14 t=15434
ni zhi ke yi 	你只可以	c=1 d=1 t=14662
ni zhi shi 	你只是	c=2 d=0.135335 t=15434
ni zhi wang 	你指望	c=1 d=1.19864e-14 t=15434
ni zhi yao 	你只要	c=1 d=1 t=12621
ni zhu su 	你住宿	c=1 d=1.7652e-09 t=15434
ni zong bu neng 	你總不能	c=1 d=0.00477195 t=15434
ni zui bang 	你最棒	c=1 d=1 t=1794
ni zui qiang 	你最強	c=1 d=1 t=1796
ni zuo tian 	你昨天	c=1 d=1 t=10288
nian 	年	c=8 d=0.0497881 t=15434
nian dai 	年代	c=2 d=3.44089e-08 t=15434
nian du 	年度	c=1 d=1 t=10061
nian hou 	年後	c=1 d=1 t=9057
nian ji 	年級	c=6 d=1.0031 t=13467
nian ling 	年齡	c=1 d=9.50228e-18 t=15434
nian qian 	年前	c=2 d=0.0071546 t=15434
nian qing 	年輕	c=1 d=0.0590129 t=15434
niang 	娘	c=3 d=3.56388e-10 t=15434
niao 	鳥	c=4 d=1 t=15396
niao bu 	尿不	c=1 d=1 t=4356
niao dao 	尿道	c=1 d=0.000443861 t=15434
niao ge 	鳥哥	c=7 d=1 t=14403
niao niao 	尿尿	c=1 d=1 t=7415
niao wo 	鳥我	c=1 d=1 t=10434
nie 	捏	c=2 d=1 t=13096
nin 	您	c=2 d=0.165299 t=15434
nin kan 	您看	c=0 d=0.1 t=1784
nin kan kan 	您看看	c=1 d=1 t=1785
ning jing 	寧靜	c=1 d=4.38757e-15 t=15434
ning meng 	檸檬	c=1 d=2.0772e-12 t=15434
niu 	牛	c=1 d=1 t=14885
niu bi 	牛逼	c=0 d=0.1 t=12349
niu bi zheng 	牛逼證	c=1 d=1 t=12350
niu ma 	牛馬	c=1 d=1 t=11167
niu qu 	扭曲	c=1 d=0.000128446 t=15434
nong 	弄	c=2 d=0.0795472 t=15434
nong 	農	c=1 d=0.0389686 t=15434
nong hu 	農戶	c=0 d=0.1 t=4157
nong li 	農曆	c=4 d=3.84148 t=7042
nu li 	努力	c=5 d=0.295655 t=15434
nu li de 	努力的	c=1 d=1.69132e-06 t=15434
nuo 	諾	c=3 d=0.242926 t=15434
nuo bei er 	諾貝爾	c=1 d=1.24455e-15 t=15434
nv 	女	c=6 d=0.0177743 t=15434
nv de 	女的	c=1 d=1 t=5015
nv peng you 	女朋友	c=2 d=7.16369e-20 t=15434
nv sheng 	女生	c=2 d=0.126818 t=15434
nv xing 	女性	c=2 d=3.30394e-06 t=15434
nv zhu 	女主	c=4 d=2.47446e-12 t=15434
o 	哦	c=63 d=1.09145 t=15434
o o 	哦哦	c=4 d=1.00095 t=7700
o o o 	哦哦哦	c=1 d=1 t=10531
o o o o o o 	哦哦哦哦哦哦	c=1 d=1 t=6006
ou 	偶	c=18 d=2.92568 t=7522
ou meng 	歐盟	c=1 d=1 t=14555
ou ran 	偶然	c=1 d=7.78113e-20 t=15434
ou xiang 	偶像	c=2 d=0.0172615 t=15434
pa 	怕	c=2 d=0.036334 t=15434
pa 	爬	c=4 d=0.0925515 t=15434
pa 	𧑡	c=0 d=0.1 t=5205
pa man le 	爬滿了	c=1 d=1.46502e-22 t=15434
pa pa 	怕怕	c=0 d=0.136422 t=5205
pa pa pa 	怕怕怕	c=1 d=0.467879 t=5204
pa pa pa 	爬爬爬	c=3 d=1.02211 t=6444
pa pa pa pa 	怕怕怕怕	c=1 d=1 t=5205
pa pa pa pa 	爬𧑡怕怕	c=1 d=0.100025 t=7325
pa pa pa pa pa pie 	爬𧑡怕怕爬丿	c=1 d=1 t=7326
pa pa pa pa pai 	爬爬爬爬拍	c=1 d=1.91685e-08 t=15434
pai 	拍	c=2 d=0.050409 t=15434
pai chi 	排斥	c=3 d=7.76396e-05 t=15434
pai cuo le 	拍錯了	c=1 d=0.506617 t=15434
pai hang 	排行	c=1 d=1 t=2908
pai ming 	排名	c=3 d=1.02802 t=10784
pai pai 	拍拍	c=1 d=0.181772 t=15434
pai xu 	排序	c=1 d=0.000728153 t=15434
pai zhao 	拍照	c=0 d=1.95657e-15 t=15434
pai zhao le 	拍照了	c=1 d=1.96637e-14 t=15434
pan 	判	c=1 d=7.65616e-06 t=15434
pan 	潘	c=0 d=1.2111e-19 t=15434
pan 	盤	c=2 d=3.25205e-21 t=15434
pan duan 	判斷	c=1 d=0.0071546 t=15434
pan jia xing 	潘嘉興	c=1 d=1.21717e-18 t=15434
pan xing 	判刑	c=0 d=4.06847e-10 t=15434
pan xing le 	判刑了	c=1 d=4.08886e-09 t=15434
pang 	旁	c=1 d=1 t=7195
pang bian 	旁邊	c=1 d=1.17571e-22 t=15434
pang guang 	膀胱	c=1 d=1 t=4355
pao bu 	跑步	c=1 d=1.95118e-11 t=15434
pao dao 	拋到	c=2 d=0.0357953 t=15434
pao fen 	跑分	c=1 d=0.146607 t=15434
pao le 	跑了	c=0 d=7.79066e-06 t=15434
pao lu 	跑路	c=1 d=1 t=15168
pao tui de 	跑腿的	c=1 d=1 t=5425
pei 	配	c=1 d=1 t=7625
pei bei 	配備	c=2 d=1.99501 t=4422
pei le 	賠了	c=1 d=3.7221e-21 t=15434
pei se 	配色	c=1 d=5.30928e-23 t=15434
pei zhi 	配置	c=9 d=0.404542 t=15434
pen chu 	噴出	c=1 d=1 t=8203
peng 	彭	c=3 d=2.58487e-11 t=15434
peng 	鵬	c=1 d=7.458e-21 t=15434
peng peng 	碰碰	c=1 d=7.99196e-11 t=15434
peng wei 	捧爲	c=1 d=1 t=13514
peng yao 	彭耀	c=1 d=1 t=10495
peng yao cong 	彭要從	c=1 d=1 t=8735
peng you 	朋友	c=6 d=0.249075 t=15434
peng you quan 	朋友圈	c=4 d=1.58869 t=11650
peng zhang 	膨脹	c=1 d=2.13639e-19 t=15434
pi 	屁	c=3 d=1.10177 t=14913
pi 	皮	c=1 d=1 t=8937
pi dan 	皮蛋	c=1 d=1 t=96
pi fu 	皮膚	c=1 d=1 t=1999
pi gu 	屁股	c=0 d=9.63768e-09 t=15434
pi gu rou 	屁股肉	c=1 d=9.68599e-08 t=15434
pi ka 	批卡	c=3 d=0.640824 t=15434
pi liang 	批量	c=1 d=1 t=9086
pi pan de 	批判地	c=1 d=1 t=13425
pi pei 	匹配	c=1 d=1 t=702
pi ping 	批評	c=6 d=2.86841 t=13278
pi yong 	屁用	c=4 d=1 t=14832
pian 	篇	c=2 d=1.74971e-06 t=15434
pian 	騙	c=2 d=1.73712 t=12824
pian dao 	騙到	c=1 d=1 t=12745
pian jian 	偏見	c=1 d=1 t=7361
pian le 	騙了	c=1 d=0.0113042 t=15434
pian le shei 	騙了誰	c=1 d=0.113608 t=15434
pian mian 	片面	c=1 d=2.71025e-24 t=15434
pian qian 	騙錢	c=1 d=1 t=6774
pian wo 	騙我	c=0 d=0.1 t=10050
pian yi 	便宜	c=2 d=0.657047 t=15434
pian yi de 	便宜的	c=2 d=1.93239 t=843
pian zi 	片子	c=2 d=1.97531 t=14592
piao 	嫖	c=1 d=1 t=1520
piao le 	飄了	c=1 d=1.50861e-14 t=15434
piao liang 	漂亮	c=1 d=1.24735e-12 t=15434
pie 	丿	c=1 d=0.1 t=7325
pin 	品	c=1 d=1 t=14402
pin 	拼	c=3 d=0.919109 t=15434
pin dao 	貧道	c=1 d=3.69975e-09 t=15434
pin dao 	頻道	c=1 d=3.7183e-09 t=15434
pin duo 	拼多	c=1 d=9.96707e-21 t=15434
pin duo duo 	拼多多	c=2 d=0.494109 t=15434
pin kong 	品控	c=1 d=1.71776e-12 t=15434
pin yin 	拼音	c=3 d=1.86071 t=5880
ping 	評	c=3 d=0.00392938 t=15434
ping bai wu gu 	平白無故	c=0 d=0.1 t=2399
ping bai wu gu de 	平白無故的	c=1 d=1 t=2400
ping ban 	平板	c=1 d=1 t=2204
ping bi 	屏蔽	c=1 d=1.07174e-21 t=15434
ping ce 	評測	c=1 d=1.70067e-12 t=15434
ping chang 	平常	c=1 d=1 t=13179
ping dan 	平淡	c=1 d=1 t=1734
ping deng 	平等	c=1 d=6.7169e-25 t=15434
ping fen 	評分	c=1 d=4.05963e-17 t=15434
ping fen zhi du 	評分制度	c=1 d=3.77706e-17 t=15434
ping guo 	蘋果	c=9 d=0.00218922 t=15434
ping heng xing 	平衡性	c=1 d=1 t=3639
ping hua 	平滑	c=1 d=1.04868 t=4375
ping hua zi ti 	平滑字體	c=1 d=1 t=4232
ping jia 	評價	c=3 d=3.36723e-09 t=15434
ping jing 	平靜	c=1 d=1.06126e-23 t=15434
ping jun 	平均	c=1 d=0.0788664 t=15434
ping lun 	評論	c=6 d=0.017887 t=15434
ping mian 	平面	c=1 d=1 t=1317
ping mu 	屏幕	c=4 d=0.941765 t=15434
ping pu 	平鋪	c=1 d=0.0784731 t=15434
ping quan 	平權	c=1 d=3.79341e-09 t=15434
ping shi 	平時	c=2 d=2.65297e-08 t=15434
ping tai 	平臺	c=4 d=0.251579 t=15434
po 	坡	c=1 d=1 t=280
po 	破	c=2 d=2.11297e-07 t=15434
po chan 	破產	c=0 d=2.55112e-19 t=15434
po chan le 	破產了	c=1 d=2.56391e-18 t=15434
po huai 	破壞	c=0 d=0.1 t=3634
po jie 	破解	c=1 d=1 t=3447
po lan 	破爛	c=1 d=1 t=14123
po shen 	頗深	c=1 d=0.0195457 t=15434
po wan yi 	破玩意	c=1 d=3.48786e-21 t=15434
pu 	浦	c=2 d=1.89137 t=2706
pu bian 	普遍	c=1 d=1 t=15022
pu bian de 	普遍的	c=1 d=1 t=12767
pu ji 	普及	c=1 d=1 t=463
pu shi 	普世	c=1 d=1 t=15025
pu shi 	樸實	c=1 d=1.47774e-06 t=15434
pu shu 	朴樹	c=1 d=8.19149e-07 t=15434
pu tong 	普通	c=2 d=0.0231676 t=15434
pu tong ren 	普通人	c=2 d=1.21331 t=12169
pu tong shu ru fa 	普通輸入法	c=1 d=5.75246e-25 t=15434
qi 	七	c=2 d=1 t=9602
qi 	其	c=3 d=1 t=8836
qi 	器	c=2 d=0.0343009 t=15434
qi 	期	c=1 d=7.77187e-06 t=15434
qi 	氣	c=1 d=1 t=4813
qi 	起	c=3 d=1.19238e-10 t=15434
qi 	齊	c=6 d=0.620518 t=15400
qi bu 	起步	c=2 d=7.81082e-06 t=15434
qi bu shi 	豈不是	c=2 d=0.00116463 t=15434
qi che 	汽車	c=4 d=2.98506 t=15361
qi chuang 	起牀	c=7 d=1 t=15432
qi dai 	期待	c=1 d=1 t=7150
qi dan 	奇蛋	c=4 d=0.200069 t=15434
qi de 	起得	c=1 d=1 t=3214
qi dian 	起點	c=0 d=4.29032e-17 t=15434
qi dian wang 	起點網	c=2 d=8.82213e-16 t=15434
qi dong 	啓動	c=2 d=5.27276e-07 t=15434
qi dong de 	啓動的	c=1 d=4.04748e-07 t=15434
qi fu wo 	欺負我	c=0 d=0.1 t=8719
qi guai 	奇怪	c=5 d=7.1202e-05 t=15434
qi guan 	器官	c=4 d=5.33924e-24 t=15434
qi huo 	齊活	c=1 d=1 t=5813
qi jian 	旗艦	c=2 d=1.58026e-12 t=15434
qi jian 	期間	c=4 d=1.73712 t=10468
qi lai 	起來	c=5 d=0.00224287 t=15434
qi lai le 	起來了	c=1 d=3.61209e-21 t=15434
qi le 	起了	c=1 d=6.58166e-21 t=15434
qi liang 	淒涼	c=1 d=1 t=7191
qi lin 	麒麟	c=1 d=1 t=15414
qi ma 	起碼	c=1 d=0.0321422 t=15434
qi meng 	啓蒙	c=1 d=1 t=1254
qi miao 	奇妙	c=9 d=0.118245 t=15434
qi pan 	期盼	c=1 d=1 t=3128
qi pian 	欺騙	c=1 d=1 t=12740
qi qi 	慼慼	c=1 d=2.84089e-19 t=15434
qi qi 	琪琪	c=1 d=3.10684e-13 t=15434
qi shi 	其實	c=21 d=0.0183623 t=15434
qi shi 	歧視	c=2 d=4.30936e-06 t=15434
qi shi 	騎士	c=3 d=0.75372 t=15434
qi shi shi 	其實是	c=3 d=2.81775 t=8256
qi si 	氣死	c=1 d=1 t=8082
qi ta 	其他	c=13 d=0.018452 t=15434
qi ta de 	其他的	c=3 d=0.000214007 t=15434
qi ta mei 	其他沒	c=1 d=1 t=15097
qi ta ren 	其他人	c=3 d=2.04523e-06 t=15434
qi wang 	期望	c=0 d=0.1 t=13643
qi xian 	期限	c=1 d=3.61959e-16 t=15434
qi yi 	歧義	c=1 d=0.0150707 t=15434
qi yong 	啓用	c=1 d=1.06092e-18 t=15434
qi yong le 	啓用了	c=1 d=9.91567e-19 t=15434
qi ze 	齊澤	c=1 d=1.09501 t=4153
qi ze ke 	齊澤克	c=7 d=1.01585 t=7352
qi zhong 	其中	c=1 d=1 t=3282
qi zhong 	期中	c=2 d=1.00003 t=7239
qi zuo yong 	起作用	c=1 d=3.81502e-17 t=15434
qia 	洽	c=2 d=1.74745 t=15434
qian 	前	c=2 d=8.66053e-15 t=15434
qian 	千	c=1 d=1.63371e-10 t=15434
qian 	欠	c=1 d=1.1396e-08 t=15434
qian 	錢	c=4 d=0.848288 t=15434
qian bao 	錢包	c=3 d=1.93239 t=11086
qian chuang 	千窗	c=1 d=1.31788e-12 t=15434
qian dao 	簽到	c=0 d=0.1 t=6635
qian ge 	千個	c=1 d=5.01219e-22 t=15434
qian ji ge 	前幾個	c=1 d=1 t=8489
qian ji tian 	前幾天	c=1 d=1 t=2181
qian lai 	前來	c=1 d=1 t=4018
qian liang tian 	前兩天	c=1 d=1 t=10716
qian mian 	前面	c=2 d=2.82335e-05 t=15434
qian ming 	簽名	c=2 d=1.9802 t=11051
qian ti 	前提	c=1 d=0.00339653 t=15434
qian ti shi 	前提是	c=1 d=4.93504e-16 t=15434
qian ti xia 	前提下	c=1 d=1 t=2371
qian yuan 	千元	c=1 d=2.49372e-15 t=15434
qian ze 	譴責	c=2 d=1.96561 t=2434
qiang 	強	c=2 d=8.44945e-10 t=15434
qiang 	牆	c=3 d=4.89873e-15 t=15434
qiang bao 	強暴	c=1 d=5.48141e-16 t=15434
qiang da 	強大	c=1 d=5.63855e-25 t=15434
qiang diao 	強調	c=1 d=5.39704e-10 t=15434
qiang hua 	強化	c=1 d=1 t=3627
qiang jia 	強加	c=0 d=0.1 t=11773
qiang jia dao 	強加到	c=1 d=1 t=11774
qiang jian 	強姦	c=36 d=6.63762 t=15434
qiang le 	牆了	c=1 d=4.16352e-16 t=15434
qiang lie 	強烈	c=1 d=1 t=3887
qiang po zheng 	強迫症	c=3 d=1.81111 t=13931
qiang wai 	牆外	c=1 d=2.83944e-13 t=15434
qiang xing 	強行	c=2 d=0.000188918 t=15434
qiang zhi 	強制	c=3 d=3.85834e-18 t=15434
qiao 	橋	c=1 d=2.27243e-10 t=15434
qiao ni 	瞧你	c=1 d=1 t=6044
qie 	切	c=2 d=1 t=3954
qie huan 	切換	c=2 d=4.24773e-17 t=15434
qin 	琴	c=1 d=1 t=2679
qin 	親	c=1 d=0.0042963 t=15434
qin qin 	親親	c=0 d=0.1 t=2311
qin qin qin qin qin qin qin qin qin qin qin 	親親親親親親親親親親親	c=1 d=1 t=2312
qin quan 	侵權	c=1 d=3.76731e-16 t=15434
qin ren 	親人	c=3 d=9.05904e-09 t=15434
qing 	情	c=1 d=1.43802e-09 t=15434
qing 	清	c=1 d=5.17732e-21 t=15434
qing 	請	c=8 d=0.00659563 t=15434
qing bao ben 	輕薄本	c=1 d=1 t=612
qing bei 	清北	c=1 d=1 t=6777
